taxon	lfc_(Intercept)	lfc_case_typecase-nonlesional_skin	lfc_case_typecase-lesional_skin	lfc_age_months	lfc_sexmale	lfc_enrolment_seasonSpring	lfc_enrolment_seasonSummer	lfc_enrolment_seasonWinter	se_(Intercept)	se_case_typecase-nonlesional_skin	se_case_typecase-lesional_skin	se_age_months	se_sexmale	se_enrolment_seasonSpring	se_enrolment_seasonSummer	se_enrolment_seasonWinter	W_(Intercept)	W_case_typecase-nonlesional_skin	W_case_typecase-lesional_skin	W_age_months	W_sexmale	W_enrolment_seasonSpring	W_enrolment_seasonSummer	W_enrolment_seasonWinter	p_(Intercept)	p_case_typecase-nonlesional_skin	p_case_typecase-lesional_skin	p_age_months	p_sexmale	p_enrolment_seasonSpring	p_enrolment_seasonSummer	p_enrolment_seasonWinter	q_(Intercept)	q_case_typecase-nonlesional_skin	q_case_typecase-lesional_skin	q_age_months	q_sexmale	q_enrolment_seasonSpring	q_enrolment_seasonSummer	q_enrolment_seasonWinter	diff_(Intercept)	diff_case_typecase-nonlesional_skin	diff_case_typecase-lesional_skin	diff_age_months	diff_sexmale	diff_enrolment_seasonSpring	diff_enrolment_seasonSummer	diff_enrolment_seasonWinter	passed_ss_(Intercept)	passed_ss_case_typecase-nonlesional_skin	passed_ss_case_typecase-lesional_skin	passed_ss_age_months	passed_ss_sexmale	passed_ss_enrolment_seasonSpring	passed_ss_enrolment_seasonSummer	passed_ss_enrolment_seasonWinter	diff_robust_(Intercept)	diff_robust_case_typecase-nonlesional_skin	diff_robust_case_typecase-lesional_skin	diff_robust_age_months	diff_robust_sexmale	diff_robust_enrolment_seasonSpring	diff_robust_enrolment_seasonSummer	diff_robust_enrolment_seasonWinter
g__Agathobacter_164117_ASV-1	2.7023094159885472	-1.6985363741175115	-1.2951937960207376	-0.021336908842232702	-0.9814215363070076	-1.4127652323697688	-1.9555911928016065	-0.2274213943692506	0.5987515341680608	0.8876788418693368	0.906519094014827	0.01905043680191081	0.23065083451044208	0.9626106483776486	1.888220355832448	0.1759391388487057	4.51324007001216	-1.9134582170964147	-1.428755118973317	-1.1200220270063599	-4.25500969198781	-1.4676393147642772	-1.0356795417235385	-1.2926140019635752	5.829977557396218e-4	0.07796672127406325	0.17665990744963006	0.2829706578138368	9.384226024775551e-4	0.1659763957132561	0.3192337560069861	0.21864727202030435	0.01302028321151822	0.47488821139656706	0.8939227265473445	0.47397585183817664	0.008982044909428027	1	1	0.3662341806340098	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Gemella_ASV-1	2.4159493395840452	-1.0848645992151194	1.240881075351263	-0.08502995700033768	-0.43224402499837267	-0.6484919309475865	0.3698880158861514	0.19677771607658318	0.7025402119664812	0.9249318048074686	0.9449904314438828	0.02075388018729336	0.267515382503558	1.011110563697262	1.8174719798069172	0.2316902552085998	3.4388769474441303	-1.1729130662135052	1.3131149629264274	-4.097063114607242	-1.6157725995163055	-0.6413659932265848	0.20351786437194327	0.8493137352687384	0.0023432459496385053	0.2533743954495725	0.2026764144620548	4.7599236825218326e-4	0.12039473708442107	0.5279108886349109	0.8406009975768943	0.40485442932334714	0.02369696505947152	0.7716402043236981	0.8939227265473445	0.007972872168224069	0.26426723956962833	1	1	0.6225633647691255	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Prevotella_ASV-2	0.7035316598997857	-0.7754111490060875	-0.7683155618802021	0.02183949110844563	-0.43209432435882156	0.026174785965219716	-0.08685076989231971	0.11350719701418883	0.8015894019908545	0.9339737702425654	0.946605157409812	0.02281930600767578	0.3022568026405728	0.9963125816476479	1.8143647726014134	0.28034496588315577	0.8776708601092663	-0.8302279718248435	-0.811653682494756	0.9570620202515988	-1.429560296357149	0.02627166056854694	-0.04786841720245382	0.4048840208584205	0.3848897377023185	0.41089208441600333	0.42135967373488437	0.3437652739676348	0.15990554077638883	0.979159452468643	0.9620377309609011	0.6875245152957637	0.6809760668433094	0.8854879372522079	0.8939227265473445	0.5483874608531317	0.30695704350973774	1	1	0.8081428513125645	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Aeromonas_ASV-1	0.06630724130282663	-1.0707370627590906	-0.21596933143317068	0.026336268107410077	-0.5944124431895293	-0.18117994080242822	3.3128265265791494	-0.06241742616781972	0.5932516129092823	0.869205563863173	0.8889723671413479	0.020207760661478242	0.2608937160633039	0.9564344593396892	1.8072218345880462	0.2506910211551886	0.11176917156222897	-1.2318571201963013	-0.24294268237792283	1.3032749421668735	-2.2783701047260934	-0.18943267783086012	1.8331045271674153	-0.24898149873975994	0.9117045863556572	0.22697816155025	0.809600342335056	0.20178062735546198	0.029521621458968413	0.8509501692442353	0.07610485489145756	0.8049662540082495	0.9568181323511443	0.7716402043236981	0.8939227265473445	0.3862657723661701	0.09916128094884277	1	1	0.8843431544337753	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Massilia_ASV-1	-0.4037850973477431	-1.2273482873922588	-0.6342145122397964	0.06187451660059085	0.2497101145325352	0.1560735699823401	-1.0484106144432361	-0.1690012578283413	0.5865993495040752	0.8798583613670453	0.8941838468267139	0.020049362765818063	0.24745589503627574	0.9461677629792619	1.896441134433488	0.20143661909274307	-0.6883490370200929	-1.3949384824681494	-0.7092663488504086	3.086108886516834	1.0091095809050294	0.16495337939954832	-0.5528305600460525	-0.8389798170238935	0.49710520470954844	0.1744049193761995	0.4842393966298343	0.004647387808012365	0.3218804987662715	0.8702094831307159	0.5849279155930616	0.40884758283345557	0.7569556526259033	0.7098268026268602	0.8939227265473445	0.0255138712673379	0.5134760337461951	1	1	0.6225633647691255	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-12	0.7345636667481532	-0.39174831135553495	0.35681209427195154	-0.0283563457839485	0.3718846411843842	0.05967206712080023	0	0.7997850136740343	0.6264466330450539	0.9110017248019763	0.9245027425426386	0.020665288860719347	0.26691314361539176	0.9694638526352922	1.8361922041777823	0.23131520069202355	1.172587780027742	-0.4300192861223056	0.3859502820842039	-1.372172727662585	1.3932796120383304	0.06155161634814309	0	3.4575549349170522	0.2524690136099161	0.6710181939653097	0.7029336127539537	0.1826998150040208	0.1763062591091617	0.951429635430959	1	0.00204604149491661	0.5286069972457618	0.9710108121204576	0.8939227265473445	0.36002610603733515	0.3281255377864954	1	1	0.010544983089185606	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-5	-0.07296238512226755	-0.2537744345748041	0.19395789674385375	-0.0028076431731954713	0.6415840333539967	-0.21393963776695937	0.980358131188707	-0.3627399407889986	0.6779475059753793	0.9052933796356224	0.9228781039043449	0.020831818152028773	0.29161163183312283	1.0031306125315116	1.7974944400329547	0.27250204392320626	-0.10762246999831471	-0.2803228658061627	0.2101663219912705	-0.13477667444605837	2.2001318305476527	-0.2132719658779617	0.5454025944974458	-1.3311457615753601	0.9147015553520242	0.780321100443973	0.8343437337772698	0.8932989893307202	0.03217857860858428	0.8319331067357271	0.5877647801876589	0.1888389644226388	0.9568181323511443	0.9710108121204576	0.8939227265473445	0.9695743697016574	0.1026649888940546	1	1	0.3419516382788324	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Acinetobacter_ASV-7	-0.49047569554605663	0.01688557792586262	0.8592843376959179	0.0021344126445260532	0.6483755628418293	0.11271343433020288	1.6255406206838334	-0.1377022896546543	0.6024085353619106	0.9045233624316668	0.9234123678415548	0.020100477328886056	0.2535933140882611	0.9657835925748746	1.8660175746046055	0.2102045963420622	-0.8141911456340707	0.018667929018956943	0.9305532042033031	0.10618716210578368	2.5567533796106607	0.11670671897593302	0.8711282480971664	-0.6550869583773221	0.43019772286996416	0.985389489175954	0.36904367770809254	0.9170549578779161	0.02388541423677253	0.9088761763348467	0.3994858650016365	0.5238347673227438	0.6862677960068476	0.985389489175954	0.8939227265473445	0.9695743697016574	0.09413663258022115	1	1	0.7311860293879965	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Veillonella_A_ASV-1	2.067444813484009	-1.7881020825506093	0.197541224331784	-0.055070210210719214	-0.2251199343598626	-0.6034994268716468	-0.7421907143370274	0.2793063504331336	0.8092147227686715	0.9230529325133392	0.9561789754308518	0.023082427626848347	0.2822258163256687	0.9967560400836876	1.890329738299174	0.2960514544083608	2.5548779023821906	-1.9371609358109798	0.2065944027296484	-2.3858066881433326	-0.7976589005595792	-0.6054635262816939	-0.3926250004429461	0.9434385350050344	0.015419757238601898	0.061324890772459985	0.8375960608257516	0.022936607162656296	0.4307710322713997	0.5490127650046119	0.6971211716146324	0.35231298593702876	0.07379455249902336	0.47488821139656706	0.8939227265473445	0.08088171999463009	0.6274273730909518	1	1	0.5620230966138317	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__SIO2C1_ASV-1	-0.5539084814728046	-0.5350648957060605	0.5495594462987061	0.014794364412020589	1.5195788692231535	-1.772284157808472	0.2751918890486908	-1.1055721332711494	0.6269472181414154	0.9108353144856415	0.9313127314310874	0.02018426537648203	0.23463723314628648	0.9657465350352613	1.9606284159225928	0.23448457279836168	-0.8835009797393565	-0.5874441704186859	0.5900911989619577	0.7329652150361857	6.476290437143707	-1.8351442055588245	0.14035902306312162	-4.714903501228862	0.4027344181113601	0.5731079623352437	0.5714165002788864	0.4845000037923869	1.928697770473756e-4	0.10381539751210742	0.8918459657246394	0.0015120740322625023	0.6862677960068476	0.9480564409696101	0.8939227265473445	0.6624795970222432	0.002593629588218883	1	1	0.00844241334679897	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-4	-0.7277008283667501	0.2174755071444601	-0.24933327868166594	0.03667219716058093	-0.09715427495249407	1.1439588272200807	-0.92081902760033	0.5968781166322379	0.8311360153981409	0.9677179966911048	0.9841314399199005	0.02429645035670423	0.3349320257911098	0.9763523738954524	1.7976990405147473	0.37883433578432624	-0.8755496271186829	0.2247302498125166	-0.25335363607726974	1.509364397769397	-0.2900716189292904	1.1716659454167266	-0.5122209039710371	1.575564990423798	0.3859245418098922	0.8232064897662814	0.8011488723055753	0.13819572243699954	0.7730939501610421	0.2474975410726551	0.6110013671663015	0.122131167887014	0.6809760668433094	0.9710108121204576	0.8939227265473445	0.298681077525128	0.9495447718693903	1	1	0.24067024260088055	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-10	-3.0950990874436024	1.240321169865002	1.6962469641844007	0.09287014509190981	0.701444116701046	1.5820635824637932	1.9589684428702585	-1.2437844282350567	0.6232034611956346	0.9100689977460814	0.9326065191740855	0.019327704390223927	0.24924504285824345	0.96588132900219	1.8573202614341981	0.22438343254569018	-4.966434367205794	1.3628869601500966	1.8188238333210383	4.805027188789379	2.8142750951319337	1.6379481981478554	1.0547284082054695	-5.543120604422479	1.1755760052042954e-4	0.19069973801915646	0.08659917901444886	1.650975839388558e-4	0.011941035618873228	0.11980734198936746	0.3063098098565482	3.576242324102931e-5	0.003938179617434389	0.7098268026268602	0.6604446011707326	0.005530769061951669	0.050003086654031643	1	1	3.9934705952482727e-4	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Micrococcus_ASV-1	0.07097535919045785	0.05482497335454117	0.30904076427637045	0.015828634045673994	-0.1853535117915972	-1.758772111044037	-0.5043556856315033	0.7094142185054232	0.7145619772062775	0.895033788399045	0.9193165414635042	0.021209015727201127	0.3050974813241192	0.9173699493752058	1.8503338602222383	0.2972333988116117	0.09932708631930035	0.061254640958982226	0.3361636066989436	0.7463162953560994	-0.6075222613676302	-1.9171895833756993	-0.2725755046016002	2.3867244439614748	0.9211708140282411	0.951336096865215	0.7377826217374872	0.45804883448809475	0.5455278961973762	0.05941610063465193	0.7860055625837947	0.019787001659865463	0.9568181323511443	0.9710108121204576	0.8939227265473445	0.6529632321426031	0.7608667971886067	0.9952196856304197	1	0.0662864555605493	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Brevibacterium_ASV-1	0.39635321524910594	0.22046630044336804	0.41902779115681843	-0.04015182638068561	0.6438729538126249	0.0774114836537932	0	0.011871632000592389	0.5985673062946288	0.8828341615224973	0.9018027743639861	0.01978586687799646	0.22992435448463938	0.9515349772928693	1.8434258371890266	0.20023832746124517	0.6621698363425342	0.2497256110515269	0.46465569087691694	-2.0293185347030613	2.800368648444505	0.08135432275335794	0	0.05928751079330737	0.516251427977459	0.8056272558057275	0.6477492523795876	0.057478413875030276	0.011827376867707282	0.9360579536811351	1	0.9533763763512915	0.7686410149886612	0.9710108121204576	0.8939227265473445	0.16046057206779285	0.050003086654031643	1	1	0.9533763763512915	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Pauljensenia_ASV-1	1.3574579786700947	-1.8726968343378458	-0.43152697273978363	-0.0308959076289701	0.042681734151941986	0.9554216052704242	0	0.4156543387371203	0.6192656203848771	0.9043954393934996	0.9253388697547706	0.019847166916545318	0.2286281177569921	0.9680385803673397	1.8700489714906092	0.20129462340746335	2.192044793034735	-2.0706615190294446	-0.4663448028008864	-1.5566910763074275	0.18668628588067296	0.986966454278994	0	2.064905319879047	0.05973025511577075	0.0721548705912211	0.6534039118580718	0.15815673079169762	0.8565539547522345	0.3525652754280414	1	0.0728031054269559	0.19056795679793526	0.47488821139656706	0.8939227265473445	0.33114065509511686	0.9534786857867514	1	1	0.17420743084307302	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Streptococcus_ASV-2	-0.11351547710570757	-0.6869901390371387	2.2137873582998955	-0.056742795233521305	-0.1610784960551375	-1.0757997914881403	-0.1617794499333677	-0.8109559426220667	0.932084581680377	1.0451740840266566	1.0614594546648795	0.025136631571118364	0.3387763463736352	1.074563261971502	1.8710813273974651	0.3564656801959923	-0.12178666972589554	-0.6572973340387738	2.0856070842562944	-2.2573746634659666	-0.47547149551428425	-1.0011507275191687	-0.08646307756081928	-2.274990237983601	0.9040819652685997	0.5172443758691188	0.04781978653081269	0.03336001686197586	0.6387500144514775	0.32674171317722633	0.9318156297038098	0.03212783014715889	0.9568181323511443	0.9366317076548907	0.6604446011707326	0.11175605648761913	0.8074764333631885	1	1	0.09510203666841319	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-7	-0.2077986158632701	-1.2357324302897397	-0.997011844565142	0.060588145380754396	0.29125835345637235	-0.41492462800573465	-0.048478981651809853	0.15080613122143027	0.6069607564000129	0.8764451095714374	0.899707699262241	0.019729253149361265	0.25446025450652915	0.938816289958069	1.9405560282162024	0.2278953376084911	-0.342359227795482	-1.4099370477336406	-1.1081508420820343	3.070980179638272	1.1446123640063364	-0.4419657311488137	-0.02498200564524421	0.6617341662360162	0.7348327941970378	0.1704093425623735	0.27794294597605007	0.004950452633961084	0.26279788612369637	0.6621684252948814	0.9802600715622991	0.5139641491725638	0.9468037925231065	0.7098268026268602	0.8939227265473445	0.0255138712673379	0.4514732915458373	1	1	0.7311860293879965	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Empedobacter_790298_ASV-1	0.29526137611211367	-1.1000560826843777	-0.4751044220429796	0.014254145819094663	0.15524949823776268	0	-0.24880227521204207	0.42424986763232997	0.7753589687805889	0.9090209305266778	0.9293853234913814	0.022568742558341653	0.25812541323302246	0.9567786905911996	1.8336706208952112	0.2638480357348389	0.38080603694630993	-1.2101548443411705	-0.5112028456164721	0.6315879487856613	0.601449877767794	0	-0.1356853692134605	1.6079326361128994	0.7058636075744971	0.2350830919267721	0.6127183680670512	0.5321424407661957	0.551777799029002	1	0.8929199805759813	0.11767336736156522	0.9273110138723785	0.7716402043236981	0.8939227265473445	0.699089088849708	0.7608667971886067	1	1	0.23891259434014758	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-9	-1.7459333507982406	0.1345820596168057	0.3754206246125861	0.047393066425097004	0.2587861061281657	1.3191492549101103	2.8117312318550742	0.9794762378978278	0.661666669412431	0.8934332085170602	0.9107512425822969	0.0222900221181903	0.26995349598453566	0.948485060766002	1.8287414001104008	0.30393416661570627	-2.638690191767787	0.15063471822385907	0.4122098406894707	2.1262009599542195	0.9586321717537243	1.3907960277674354	1.537522599797506	3.222659198879327	0.014118626198051425	0.8814727011717356	0.6836989459083518	0.0435400081927249	0.3469239751657692	0.1765439210830609	0.13672698718671378	0.0035150499218004135	0.07276522732841889	0.9710108121204576	0.8939227265473445	0.13674282687726314	0.5405559613048032	1	1	0.01570055631737518	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Acinetobacter_ASV-5	1.630585248345507	-1.6977334064302898	-0.29400469917043837	-0.055021740412799225	1.1755650748241655	-0.4285444420998526	-1.2167556930824839	0.4155105646684978	0.6059808795189979	0.8981198456267064	0.9149631435863952	0.020424620172098656	0.2548548164033534	0.9688555498214266	1.8466715530980002	0.24550176474918514	2.690819633846858	-1.8903194431090813	-0.3213295543446959	-2.6938929561080633	4.612685337535953	-0.442320263509704	-0.6588912311132095	1.6924952254131482	0.013047796964888588	0.07138154500564012	0.7508625043190308	0.012957209309304607	1.222159546735239e-4	0.6623890044907081	0.5165083718748347	0.10405636767495302	0.07276522732841889	0.47488821139656706	0.8939227265473445	0.05106664845431816	0.002593629588218883	1	1	0.21786801981943288	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Streptococcus_ASV-4	3.4878206404857823	-2.042181854602216	0.5041686421554722	-0.13172458065835768	-0.4722406354977416	-2.1116478927970106	0	-0.10522008602517886	0.5925151740449686	0.8841236930667943	0.9039240906684598	0.019731871369398232	0.21849396584503852	0.9560516158932996	1.8550726362819612	0.19172345404045968	5.886466361148544	-2.3098372666820186	0.557755509959509	-6.675726705914307	-2.161344061248202	-2.2087174559335527	0	-0.5488117588522796	5.353890706600699e-5	0.03795928395424048	0.5864882337603727	1.5264243603414033e-5	0.049910905813028476	0.045758668521633364	1	0.5924360555370892	0.0035871067734224685	0.47488821139656706	0.8939227265473445	0.0010227043214287403	0.15200139497604126	0.9952196856304197	1	0.7832058941330277	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Staphylococcus_ASV-2	0.04594207254860906	-0.6292234596866922	0.5550250700234876	0.02806929556174816	-0.5609587665557094	0.24347737262130179	0.679479835873789	0.6073176826112017	0.9258109174462792	1.0179187806140413	1.0470645858164485	0.025496618852812236	0.39514347719998705	1.0696202834099175	1.8632369833758382	0.4178363225909577	0.0496236020583273	-0.6181470188683663	0.5300772058780947	1.1009026617916502	-1.4196331179011243	0.2276297265466051	0.3646770872069629	1.4534822603389064	0.9605699765563194	0.5385741172350829	0.5978107836456656	0.27487852651796696	0.16035069437075852	0.8206273189031205	0.7165010021240821	0.15075804244336946	0.9605699765563194	0.9456601192511869	0.8939227265473445	0.472227212223174	0.30695704350973774	1	1	0.28859396696302153	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Streptococcus_ASV-1	-0.33614247328633223	0.1929159249911073	2.0584833416437465	-0.055291159523412355	-0.06452082533619632	-0.4714741744379582	-0.33476255089775053	-0.19357351735715927	1.275840004724336	1.1799684740279361	1.1931610380607762	0.03154025764218237	0.4383140109629841	1.202906260067166	1.993970114865167	0.4476792437399146	-0.26346757590420655	0.1634924400416989	1.725235132542849	-1.7530344916861174	-0.14720228813686073	-0.3919458981048388	-0.16788744645773557	-0.4323933263915592	0.7929324805223678	0.8705825142882448	0.08871643896323272	0.08379423318658182	0.8833781512135721	0.6962401027322321	0.8671360795157272	0.666730228092786	0.9568181323511443	0.9710108121204576	0.6604446011707326	0.20793383790744377	0.9534786857867514	1	1	0.8081428513125645	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Acinetobacter_ASV-3	0.4889404770923438	-1.4001552068939898	-0.4679503803961397	0.011794683453718058	0.27033282656452107	-0.9243378572209168	-1.0789583296070484	0.5593581387475897	0.6098652485452899	0.8644461648599971	0.8743415447499441	0.02071882401157019	0.2546203803387824	0.9207855144896624	1.8045531813812146	0.24756885249597083	0.8017188686494473	-1.6197135967637202	-0.5352031859929182	0.5692737892426449	1.0617093030999036	-1.003857948105562	-0.5979088567404858	2.25940433583701	0.42643540781456224	0.11146178151136671	0.5948354980786787	0.571669210411436	0.2933695943112282	0.3201863995201209	0.5525467104596111	0.028160786393605614	0.6862677960068476	0.6135036893363693	0.8939227265473445	0.7167774628243863	0.4913940704713073	1	1	0.08984631849388458	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Haemophilus_D_734546_ASV-1	0.10553502541791472	-1.1004424841657583	0.3734246806558874	-0.052916941922972416	-0.35125198707955496	-0.8057678038157896	-1.2994740757648855	0.06088595729876344	1.163189287267598	1.1620811171059808	1.173825557451514	0.02831655555223137	0.39598401439623204	1.0993342515375262	2.158520299069386	0.44302432079082193	0.09072902112589334	-0.9469584076077874	0.3181262141426087	-1.8687633750285888	-0.8870357749544985	-0.7329597915182254	-0.6020207807752073	0.1374325391212807	0.9282563970570804	0.3505430522165345	0.7523937477646322	0.0705540548070131	0.3814789421020889	0.4687578284858783	0.5512745569315338	0.8915240339946975	0.9568181323511443	0.8519965376290768	0.8939227265473445	0.18181237200268763	0.5679797582408879	1	1	0.9200198711213045	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Luteimonas_C_615545_ASV-1	1.40752427271559	-1.7344609215480487	-1.7935015967429797	0.008814411532643694	-0.21760867609710688	0	0.3797424824760255	-0.5176786349211708	0.617307192784904	0.8876868278244607	0.9090641943656314	0.02085332035111424	0.23526789618872623	0.9551884246894385	1.850800232324129	0.22133811663977007	2.2801034706330263	-1.9539108469130475	-1.9729097327329361	0.42268623817370743	-0.9249399498287112	0	0.20517745559128583	-2.3388589492866148	0.03664964271954615	0.06842219842225321	0.06603970736799115	0.6781501275843645	0.36873792706686603	1	0.8400210533763863	0.03264696781154482	0.13641811456719954	0.47488821139656706	0.6604446011707326	0.7833803197957314	0.561487298033637	1	1	0.09510203666841319	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Prevotella_ASV-3	1.9271581248978857	-1.371838279539375	0.18354577756639848	-0.042098872316268875	-0.4457495227385306	2.2362136727898725	-0.42738926479213285	1.3278225482865051	0.7561908393736138	0.956099858822191	0.9685158371384066	0.020348514386694886	0.26134537966691695	0.9931834614924804	1.891633890969392	0.21611183289461638	2.5485076313463884	-1.4348274051931436	0.18951241737946792	-2.0688916898914114	-1.70559557359168	2.2515615286519783	-0.22593656564966266	6.144145512541173	0.03127121936177597	0.18515884262755308	0.8538963358064187	0.06848687842712102	0.12227290189042506	0.05087330116616953	0.8262982364151673	1.6991744534726282e-4	0.12324539395523472	0.7098268026268602	0.8939227265473445	0.18181237200268763	0.26426723956962833	0.9952196856304197	1	0.0012649409820296232	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
