taxon	lfc_(Intercept)	lfc_case_typecase-nonlesional_skin	lfc_case_typecase-lesional_skin	lfc_age_months	lfc_sexmale	lfc_enrolment_seasonSpring	lfc_enrolment_seasonSummer	lfc_enrolment_seasonWinter	se_(Intercept)	se_case_typecase-nonlesional_skin	se_case_typecase-lesional_skin	se_age_months	se_sexmale	se_enrolment_seasonSpring	se_enrolment_seasonSummer	se_enrolment_seasonWinter	W_(Intercept)	W_case_typecase-nonlesional_skin	W_case_typecase-lesional_skin	W_age_months	W_sexmale	W_enrolment_seasonSpring	W_enrolment_seasonSummer	W_enrolment_seasonWinter	p_(Intercept)	p_case_typecase-nonlesional_skin	p_case_typecase-lesional_skin	p_age_months	p_sexmale	p_enrolment_seasonSpring	p_enrolment_seasonSummer	p_enrolment_seasonWinter	q_(Intercept)	q_case_typecase-nonlesional_skin	q_case_typecase-lesional_skin	q_age_months	q_sexmale	q_enrolment_seasonSpring	q_enrolment_seasonSummer	q_enrolment_seasonWinter	diff_(Intercept)	diff_case_typecase-nonlesional_skin	diff_case_typecase-lesional_skin	diff_age_months	diff_sexmale	diff_enrolment_seasonSpring	diff_enrolment_seasonSummer	diff_enrolment_seasonWinter	passed_ss_(Intercept)	passed_ss_case_typecase-nonlesional_skin	passed_ss_case_typecase-lesional_skin	passed_ss_age_months	passed_ss_sexmale	passed_ss_enrolment_seasonSpring	passed_ss_enrolment_seasonSummer	passed_ss_enrolment_seasonWinter	diff_robust_(Intercept)	diff_robust_case_typecase-nonlesional_skin	diff_robust_case_typecase-lesional_skin	diff_robust_age_months	diff_robust_sexmale	diff_robust_enrolment_seasonSpring	diff_robust_enrolment_seasonSummer	diff_robust_enrolment_seasonWinter
g__Actinomyces_ASV-1	-2.046565602796888	0.43144405843781075	0.1810581149593345	0.014062813019979602	0.22306472905466215	1.236344484529308	0	1.1425873617082658	11.378541394910481	0.26811048586156583	0.23870330736594347	0.029948189190061047	0.2056321485024365	11.82486378304753	14.855617816153451	11.866536383661824	-0.179861858542985	1.6092024787892085	0.7585069388324973	0.4695713964785106	1.0847755600434195	0.10455464918773673	0	0.09628650894977339	0.8579342674977115	0.11340339350765981	0.451445546707401	0.640551919851051	0.28284044042051815	0.9171165851878523	1	0.9236494853634054	0.9997537661653508	0.1964308780400536	0.5673273459591293	0.9294547734656017	0.39193603886843226	1	1	0.9993482880635282	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Faecalibacterium_ASV-2	1.646695641666112	1.0335316925811038	0.15113147040630157	-0.018274197481486232	0.7325728400768028	-2.4545309622766895	0	-1.706426460687533	12.506815362540008	0.2571635162395907	0.2204804135184234	0.031098654833695862	0.16481532943348093	13.045615343420627	16.32019742517575	13.08593611099378	0.13166386437575783	4.01896702803751	0.6854643820489432	-0.5876201906227102	4.444810095000705	-0.18814988006791092	0	-0.13040155829997727	0.8965656814749408	6.730039448319033e-4	0.5009196319373973	0.5633636581165434	2.4880345248807893e-4	0.8526550773574928	1	0.8975514279135393	0.9997537661653508	0.003522374489542228	0.6150532189611081	0.9294547734656017	0.0021371848583195204	1	1	0.9993482880635282	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-1	0.8335008373328695	-0.7839379402179556	-1.5021398610936065	0.010681386888091159	-0.5664168274840465	0	0	0.0215470984530411	11.575142759928253	0.35025692195154307	0.31250221708123316	0.032987341839101146	0.2620512331508474	12.058790909809263	15.106363067528296	12.09837909412705	0.07200782354221572	-2.2381797220453246	-4.806813452792669	0.3238025949526526	-2.1614736197711153	0	0	0.001780990518267093	0.9428039995303692	0.02843923651123965	8.6492745408659725e-06	0.747066932985538	0.03413088090032001	1	1	0.9985841150670832	0.9997537661653508	0.07259489319974333	3.226844732553844e-5	0.9294547734656017	0.07044032866661788	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Micrococcus_ASV-2	0.8061749885686237	-1.265415252517337	-1.706264152960519	0.024500094892415003	-0.670344048349707	0	0	1.154299579154581	11.73519841154514	0.33381288031208384	0.3088927404452618	0.03256307802558221	0.22870614447512025	12.21108157323021	15.346787446560647	12.251564647576991	0.06869717582069215	-3.790792168757215	-5.523807877456033	0.7523887905549725	-2.931027716321938	0	0	0.09421650314540586	0.9455419181310043	4.5347927269560683e-4	1.6819963791299571e-6	0.4558237374630454	0.005340909847958342	1	1	0.9253649227225271	0.9997537661653508	0.0025874993794984627	8.587034146084519e-6	0.9294547734656017	0.017766327651474526	1	1	0.9993482880635282	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Haemophilus_D_735815_ASV-1	-0.6214948812528982	0.1458209865153603	0.02703998961503142	0.036969864845435844	-0.6889429562586854	0	0	-0.6911437338660751	11.923234803933084	0.2612223799588952	0.22738050159401452	0.030449557778503934	0.17863893825780716	12.42082214521068	15.559718146395694	12.460775680988647	-0.052124686922032884	0.5582254726348717	0.11891956181586333	1.2141347048243494	-3.8566225425300082	0	0	-0.0554655465727186	0.9586600467549125	0.579457440196592	0.9058683762653447	0.2310297980881465	3.632863972176037e-4	1	1	0.9560131122895477	0.9997537661653508	0.6771972493863786	0.9448304569649294	0.7541835075392909	0.002349252035340504	1	1	0.9993482880635282	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Massilia_ASV-2	0.7866184380302182	-0.11384921940870207	-1.3578571832095894	-0.040097827734051156	0.450583007739154	0	0	-0.248531972408288	12.425008533237728	0.23860154516906207	0.21312640847226857	0.031006840317745775	0.1484051046700164	12.961223861632385	16.21435953643397	13.001160203318868	0.06330928754905571	-0.47715206256536924	-6.371135294508893	-1.2931929639764825	3.036169198768735	0	0	-0.019116137984734938	0.9499700230462571	0.6369571938873916	6.781739487697436e-7	0.2065125476331466	0.005135568038408925	1	1	0.9848840301288024	0.9997537661653508	0.7184284628729882	4.11142956441657e-6	0.7541835075392909	0.017766327651474526	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Corynebacterium_ASV-5	1.8214010981143087	-0.7802058630537336	-1.6253425094077836	-0.04929704198459119	-0.5498166051134534	0	0	0.852866072036969	12.228421873121379	0.31958268389513883	0.291532606346004	0.03302162759261891	0.21704497556597785	12.749687025676502	15.956321142150694	12.790457638018793	0.14894817311772915	-2.441327088014988	-5.575165432708937	-1.4928713566986689	-2.5331920431685777	0	0	0.06667987152405562	0.8824494518542598	0.019830917307184084	2.8047249679125527e-6	0.14443128276605266	0.015938130210151696	1	1	0.9472160088426712	0.9997537661653508	0.05657644055284871	1.2366287358523529e-5	0.7541835075392909	0.039640990522684987	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Finegoldia_ASV-1	-0.7846739024761227	0.8332662228708516	0.14432906083659694	-0.009081403789698747	0.3353439335193858	0.056543698816122166	0	0.2215224077162026	12.2770527652713	0.2525596105676959	0.22015142328649545	0.03084422849004317	0.15279520537412786	12.801021363663763	16.021092331389877	12.841148199090428	-0.06391386576880798	3.2992853489038128	0.6555899511436426	-0.2944279767811445	2.1947281179293348	0.004417124009856263	0	0.01725098132049388	0.9494491737616289	0.002441540969367831	0.5169242402639523	0.7703935157885711	0.03580018387400413	0.9965039597209328	1	0.9863469442650359	0.9997537661653508	0.009108825924179985	0.6212929178054039	0.9294547734656017	0.07234620491205002	1	1	0.9993482880635282	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-22	0.5649448407382234	-0.8995137701044271	-1.018830474099959	0.0017909563562775214	-0.2796973778276541	0	0	-0.2122403030103605	12.16067710983974	0.2526030891235801	0.21230620600127828	0.030559386812456943	0.1561148583957734	12.67286521335297	15.868719105872861	12.713374980432453	0.04645669280052683	-3.5609769192662615	-4.798872785159303	0.0586057687370701	-1.7916127952317094	0	0	-0.016694253362071525	0.963226258400963	0.0011471933116965483	3.332579704178018e-5	0.9536195722822278	0.08237000170038991	1	1	0.9867810587810486	0.9997537661653508	0.004838163097155008	1.1146904527767854e-4	0.973695773803959	0.15075264462146834	1	1	0.9993482880635282	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Blautia_A_141781_ASV-1	0.07810815129823266	-0.08024422013888838	-0.34669325165580606	-0.005856140432386984	-0.001965822180883244	-0.34300395145992063	0	-0.23937632961650276	12.458003108282083	0.24934817781649704	0.21059233198752014	0.03101137430451633	0.15807801353332898	12.99326694290008	16.256615578956843	13.033494576648323	0.006269716793240029	-0.3218159476502874	-1.6462767109504792	-0.18883846858519027	-0.01243577229333523	-0.026398591898964142	0	-0.01836624308306272	0.9950540292748062	0.7506299557042648	0.11391908927914914	0.851950623411188	0.9901900306400444	0.9791774160186194	1	0.9855122349231129	0.9997537661653508	0.8090122855923743	0.16742654030420404	0.9390819371691504	0.9988955258658128	1	1	0.9993482880635282	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Jeotgalicoccus_A_310962_ASV-1	1.5985842186795778	-0.17891056639543051	-0.8810797862945029	-0.0696218321985058	0.6117764823755953	0	0	-0.20532359268827402	12.360369884013005	0.2482111237668139	0.21317662903154377	0.030753919869981747	0.14546924464728933	12.882118340406029	16.12798271690527	12.922748477186673	0.12933142241537599	-0.7207999532023837	-4.133097470849534	-2.2638360408314067	4.205538317456267	0	0	-0.015888538962957027	0.8983872402845494	0.4793738698988699	5.153500269280034e-4	0.034857455652562264	4.3504832857340985e-4	1	1	0.9874807470857351	0.9997537661653508	0.5961444279511587	0.0012817680156927264	0.6287751777774753	0.002637480491976297	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Agathobacter_164117_ASV-1	0.5339090269606723	-0.38921137549798895	-0.9239966218925277	-0.021142706509680007	0.28876126698388177	0	0	-0.1508551154684458	12.458208681046163	0.25690495738463176	0.225857085790702	0.031203488293641262	0.1764158609472391	12.992469262315359	16.256596602604453	13.033873035880433	0.04285600286764806	-1.5150014209934894	-4.091067670769382	-0.6775750938714288	1.6368214594391937	0	0	-0.011574082013317355	0.966202911192154	0.144008636481556	4.830085769443164e-4	0.505105119416358	0.11589425386799053	1	1	0.9908697428242009	0.9997537661653508	0.23862800297089978	0.001232942946410492	0.9294547734656017	0.2043953204580924	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Gemella_ASV-1	-0.5223596039735205	0.8905996577235337	0.5830846959686772	-0.01189563741738712	0.4267717816212029	0	0	-0.4662374446958069	11.605661244489804	0.28888834196971114	0.2615550616240815	0.03029904835775411	0.2172567632698891	12.044796927110905	15.068535637356293	12.086712789856982	-0.045009034209190724	3.082850805439943	2.229299988874665	-0.3926076250623495	1.9643659198357932	0	0	-0.03857437938684764	0.964308484034349	0.00357297205059951	0.031070001640561534	0.6965488156559472	0.05597183999003967	1	1	0.9694082675487579	0.9997537661653508	0.012836232922524166	0.049406396051384735	0.9294547734656017	0.10440900921218939	1	1	0.9993482880635282	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__F0422_ASV-1	0.20829106272746326	0.3741372103880077	0.6716621580730434	-0.0361233909730537	-0.2835798236605684	0	0	-0.39054294041052673	11.524012909872617	0.2848817527750007	0.26156731339269773	0.030452217826864417	0.2166785012863126	11.980075288490125	15.026453767447826	12.021039747135722	0.018074525285286722	1.3133070361424686	2.5678367429062505	-1.1862318593158845	-1.30875846923943	0	0	-0.03248828292940153	0.9856499275599732	0.19495767901335107	0.013207041465436229	0.24102771890430946	0.196483156687717	1	1	0.9742094756932533	0.9997537661653508	0.30017293435388975	0.022876482538344897	0.7541835075392909	0.29779478435482104	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Prevotella_ASV-2	4.482275740333147	-0.6802024419877447	-1.558552682339886	-0.033280519071352994	0.70563144233030906	-3.5892953578282927	0	-3.155495591659177	11.582191306953574	0.3470797657217907	0.3233101987532219	0.03257579785355253	0.24429284977120208	12.044897758536596	15.080926508588202	12.086127186606129	0.3869972116280046	-1.959787084024298	-4.820610943762733	-1.0216332757517899	2.888465393036202	-0.2979930116288822	0	-0.2610840960829954	0.7002250787567992	0.05500450951656111	1.1345844304512052e-5	0.3113478127600424	0.005494740510765317	0.7668113165861181	1	0.7949854389189707	0.9997537661653508	0.1135199451724772	4.076099620509885e-5	0.8162361577763274	0.017766327651474526	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Haemophilus_D_734546_ASV-2	-4.17637931060018	0.5890012577368564	2.0832838960302817	0.06348742452816782	0.5030544151276357	0	0.845596059687614	-0.3811967842000724	12.263257181915337	0.30618703687589965	0.28055104463658487	0.032417724511223205	0.20958310990075243	12.76802542911773	16.037288999134052	12.809417624201071	-0.34056036244262244	1.9236649067399412	7.4256857561478276	1.958417053799939	2.400262193675129	0	0.052726870466278476	-0.029759103449002258	0.7388751211389177	0.07657177855159977	5.005735820417215e-6	0.07199114786866241	0.032069269924096616	1	0.958751157662058	0.9767111931306229	0.9997537661653508	0.14283581768279188	2.1111146720889993e-5	0.7021073103970087	0.06912709294749715	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Veillonella_A_ASV-3	-0.9451830883420643	0.11300188149372664	-0.1155396531677163	0.05517409453464186	0.26327233469718403	0	0	-1.0719759511134705	12.010756267451269	0.2744082326467193	0.2601245876287926	0.031332143317686655	0.2115489991818954	12.498001877895883	15.669609414107523	12.539724416284791	-0.0786947189082071	0.4118020818974785	-0.4441704424058354	1.7609422367060565	1.244498133838088	0	0	-0.0854864042882268	0.9379019573187002	0.6839939283974117	0.6607404549278584	0.0904772290710164	0.22485753175578568	1	1	0.9325556574070004	0.9997537661653508	0.7539478528926016	0.7366876336551985	0.7021073103970087	0.32554000866136135	1	1	0.9993482880635282	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Porphyromonas_A_859423_ASV-1	-2.488596506438215	0.42942282766893236	0.10539289229370426	0.03577113668419677	-0.12531017249911294	1.5641702656611367	0	1.213312944253672	11.576345604485496	0.29979202405619987	0.27334092531922494	0.030783772416836264	0.20197608050554522	12.035924231861632	15.104128332112023	12.076646321525784	-0.21497254759515444	1.4324024430631002	0.3855730427875728	1.162012770879011	-0.6204208547143907	0.12995846729580168	0	0.10046770535053477	0.8307820304302918	0.1590952811192734	0.7016707919560092	0.2514947928806732	0.5381811634859716	0.8971916025181719	1	0.9204294198291537	0.9997537661653508	0.257204037809492	0.7734325774969647	0.7610575722268483	0.6444885538041881	1	1	0.9993482880635282	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__SIO2C1_ASV-2	0.0038287324287148193	0.7409054889300051	0.6737353876870292	-0.037320263306961934	0.9449186160782101	0	0	-0.17160069185130108	12.27791854395417	0.24123959084394836	0.20470147409236933	0.030960241147613216	0.13840340049500027	12.793742298556586	16.02043420843732	12.834150472515212	3.1183888498756526e-4	3.07124334914528	3.291306966275257	-1.2054254722702322	6.827278901376015	0	0	-0.013370631131276671	0.9997537661653508	0.005236180753508041	0.0030764568358402963	0.2397900527048617	4.6267319677332335e-7	1	1	0.9894426262767617	0.9997537661653508	0.018139626181795713	0.006090128838296097	0.7541835075392909	1.6732504107158518e-5	1	1	0.9993482880635282	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Aeromonas_ASV-1	0.26465628333392066	-0.5633054493212767	-0.9219445814466283	-0.01678688636293311	0.3711690146700779	0	0	-0.17271283751624375	12.310519049742728	0.2815231410578959	0.25608753716291077	0.03193032599498291	0.15756077396465673	12.838888293611923	16.064516305808038	12.878345531772624	0.021498385426685286	-2.000920589350172	-3.6001149906023375	-0.5257348880675622	2.355719671403345	0	0	-0.013411104484666744	0.9829775591708065	0.05368208250288307	0.001030192964216098	0.6025877071774942	0.024580676281948557	1	1	0.9893805606727022	0.9997537661653508	0.11319917397347082	0.0022206381673102555	0.9294547734656017	0.055449432543000235	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Massilia_ASV-1	0.9961810011249559	0.2456640667255532	-1.4163212215281207	-0.046230213360791625	0.29832749136577497	0	0.7243896361204385	-0.019233436802742643	12.22719451764742	0.2755687910793888	0.21487510730426312	0.031463338559266196	0.18950732138081494	12.751145600512395	15.956503746619042	12.791104176569217	0.08147257326177114	0.8914800030994063	-6.591369467113797	-1.4693359153132994	1.5742267327302142	0	0.04539776680552132	-0.0015036572712756504	0.9355052688799024	0.3784326516900869	9.98915326780847e-8	0.1501938372991041	0.12394815516643724	1	0.9640344007142208	0.99880833362005506	0.9997537661653508	0.5098328779713671	8.074565558145181e-7	0.7541835075392909	0.2146959116275788	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-12	1.2568893631137652	-0.06313637805254134	-1.7013174396239858	-0.013717824676281682	0.21546292095586725	0	0	-0.3044893847235531	12.425989589556218	0.26276355876583823	0.2095057886619518	0.03134809293268235	0.1671558306075283	12.95491083334888	16.21377240374302	12.99532176020084	0.10115004153634204	-0.24027828801331363	-8.120622587517845	-0.43759678477857233	1.2889943484039217	0	0	-0.023430692240039408	0.9204385334098775	0.812560219118956	9.243273013694891e-8	0.6663677511494583	0.21211032775298494	1	1	0.9815389230460172	0.9997537661653508	0.8644938896113957	8.074565558145181e-7	0.9294547734656017	0.311737905939993	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Capnocytophaga_820690_ASV-1	-1.0893674003915226	0.5215717771288838	0.5996846402662739	0.01506860737328126	0.468662330524261	0	0	-0.5281539246805705	12.328143743230116	0.22409586660846767	0.19136848649739943	0.030516753195521655	0.14925504334202777	12.83918982707516	16.102789424194995	12.880444661999032	-0.08836426822081292	2.327449341313178	3.13366454029213	0.493781473957478	3.1400100125949537	0	0	-0.04100432388322544	0.930933904549964	0.036736776239816256	0.00791673319173679	0.6296979902148911	0.007820610194030382	1	1	0.9679155175876546	0.9997537661653508	0.08417251267075003	0.01448911546412205	0.9294547734656017	0.022311740847674916	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-5	1.0974174275178668	-0.5400481380882288	-0.7600584922586545	-0.03518619848899575	-0.4973358127361802	0	0	-0.19335100045579254	11.608895726194557	0.28529685274560157	0.2450254199478204	0.030917391175001543	0.21359522163199748	12.09819328049171	15.152624377804061	12.136979418068876	0.09453245626469285	-1.8929340891460456	-3.101957716960605	-1.138071394505167	-2.328403271085523	0	0	-0.01593073480605414	0.9249524840272162	0.062442833160854756	0.0027580599617468586	0.2589164936441855	0.022743291685074784	1	1	0.9873343324032211	0.9997537661653508	0.12361132278781452	0.0055735795060301106	0.7610575722268483	0.053807299840298875	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g__Veillonella_A_ASV-1	-0.030089994706519872	1.0622000328982628	0.8109236761289073	-0.020326609429316262	-0.585342009530107	0	0	-0.09456162655571924	11.387178716345858	0.29885730162779983	0.2946946456447325	0.02984998398949682	0.2341156299084309	11.812520670886977	14.756095438332505	11.852784859660813	-0.002642445109193451	3.5542047228316958	2.7517421443296657	-0.6809588050857412	-2.500226105190202	0	0	-0.007978009191539926	0.997900402506445	7.46255289545403e-4	0.007827874999721884	0.4985172618047644	0.015162034993178532	1	1	0.9936610046467388	0.9997537661653508	0.0036193381542952044	0.01448911546412205	0.9294547734656017	0.038703089324692574	1	1	0.9993482880635282	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
g__SIO2C1_ASV-1	-2.979914297194832	0.8042549195039589	-0.0184830651102874	0.08435623298505138	-0.1598161655075968	1.0113276933453592	0	1.2171934452056359	11.635609022736414	0.36269432528166906	0.35323058809762964	0.03296775438644762	0.2567297033062048	12.10971465724765	15.179085583417272	12.150385040547574	-0.2561029930940416	2.2174455552326964	-0.05232577736212033	2.5587497406171082	-0.6225074989354933	0.08351375089916596	0	0.10017735579108704	0.7988817661561387	0.030987395390660956	0.9584696135470541	0.013455339895343293	0.5363286154516513	0.9337637178734608	1	0.9205887587253829	0.9997537661653508	0.07573636081220203	0.9684536720215026	0.4350559899494332	0.6444885538041881	1	1	0.9993482880635282	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-21	2.2297756975800445	-0.762996596726465	-0.19052309964110492	-0.09633908898051048	0.5014694267719175	0	0	0.34497621532972067	12.393099945351809	0.263842723201565	0.21890153090381462	0.030998607753540262	0.1505456797247399	12.919782513109652	16.17103762324041	12.959850627935088	0.17992073875078773	-2.8918614372531586	-0.8703598319046056	-3.1078521250525477	3.331011741345299	0	0	0.026618841932184077	0.8589396258272599	0.00872397829703954	0.39394434037572756	0.005325773224552981	0.0031714585953171635	1	1	0.9790150823853663	0.9997537661653508	0.028207529827094516	0.509501346885941	0.36349371866249974	0.01183198014406788	1	1	0.9993482880635282	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-4	0.07787126512907522	0.4978675968772918	-0.5254777805188331	0.009301221434975917	-0.2169848954248868	0	0	-0.05988782452863587	11.940547493295352	0.3057447450265198	0.23572358307804148	0.03073098185769768	0.20900773368440187	12.439507841670475	15.582105512287628	12.480816097098627	0.006521582462847716	1.6283766278112402	-2.2292117473238227	0.30266593752344073	-1.0381668256952172	0	0	-0.0047983901102875625	0.9948260463579333	0.11058538674655043	0.030953656232588365	0.7635707442454037	0.30486411955493786	1	1	0.9961931432016382	0.9997537661653508	0.1950324093530071	0.049406396051384735	0.9294547734656017	0.41071971662262463	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
g___ASV-10	1.2807712710735766	0.17534480365528088	-0.9143829578926461	-0.03873138024553364	-0.6907465717729693	0	0	-0.035112893105064255	12.506788581325381	0.2335607365730316	0.19686165186846552	0.030872967969127606	0.14607067128334222	13.044646204580163	16.320097963161388	13.084769690113589	0.10240608632226911	0.7507460638635753	-4.644799783065914	-1.2545402270447175	-4.728851902330796	0	0	-0.0026834934000859313	0.9194541653936441	0.46154780354396596	1.5620615902960344e-4	0.22410946923712133	1.2852896337740472e-4	1	1	0.9978854711257954	0.9997537661653508	0.5890807492600618	4.734999195584854e-4	0.7541835075392909	0.0013852566052898064	1	1	0.9993482880635282	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
